listing_id,date
311768,2025-04-28
311768,2025-05-26
311768,2025-06-01
311768,2025-06-09
311768,2025-06-22
312761,2012-07-12
312761,2012-10-17
312761,2012-11-20
312761,2012-11-26
312761,2013-01-02
312761,2013-09-30
312761,2013-10-08
312761,2013-12-11
312761,2013-12-16
312761,2013-12-24
312761,2014-01-09
312761,2014-02-03
312761,2014-05-25
312761,2014-05-31
312761,2014-07-22
312761,2014-07-26
312761,2014-09-23
312761,2014-09-26
312761,2014-10-06
312761,2014-10-17
312761,2014-11-14
312761,2014-11-30
312761,2014-12-08
312761,2014-12-12
312761,2014-12-15
312761,2015-01-16
312761,2015-01-29
312761,2015-05-09
312761,2015-06-06
312761,2015-06-09
312761,2015-07-07
312761,2015-07-13
312761,2015-08-14
312761,2015-08-23
312761,2015-08-28
312761,2015-08-31
312761,2015-09-30
312761,2015-10-10
312761,2015-10-22
312761,2015-11-12
312761,2015-12-04
312761,2016-02-21
312761,2016-02-29
312761,2016-04-11
312761,2016-04-17
312761,2016-04-30
312761,2016-05-12
312761,2016-05-27
312761,2016-06-05
312761,2016-06-10
312761,2016-06-16
312761,2016-07-14
312761,2016-07-17
312761,2016-07-24
312761,2016-08-04
312761,2016-09-25
312761,2016-10-23
312761,2016-11-13
312761,2016-11-29
312761,2017-01-16
312761,2017-01-27
312761,2017-01-31
312761,2017-02-03
312761,2017-02-12
312761,2017-04-01
312761,2017-04-08
312761,2017-04-30
312761,2017-06-30
312761,2017-12-22
312761,2018-06-14
312761,2018-07-04
312761,2018-07-11
312761,2018-07-23
312761,2018-08-10
312761,2019-04-11
312761,2019-04-26
312761,2019-05-25
312761,2019-07-08
312761,2019-07-15
312761,2019-07-24
312761,2019-08-07
312761,2019-09-13
312761,2020-04-07
312761,2021-09-19
312761,2021-10-31
312761,2021-12-05
312761,2022-01-14
312761,2022-02-01
312761,2022-03-04
312761,2022-08-21
312761,2022-09-19
312761,2022-11-20
312761,2022-12-15
312761,2022-12-20
312761,2022-12-27
312761,2023-02-05
312761,2023-06-20
312761,2023-06-30
312761,2023-07-05
312761,2023-07-09
312761,2023-07-14
312761,2023-07-28
312761,2023-08-03
312761,2023-08-05
312761,2023-08-10
312761,2023-08-15
312761,2023-08-31
312761,2023-09-15
312761,2023-10-11
312761,2023-10-23
312761,2023-11-04
312761,2023-11-15
312761,2023-11-22
312761,2023-11-26
312761,2023-11-29
312761,2023-12-04
312761,2023-12-17
312761,2023-12-23
312761,2024-01-03
312761,2024-01-21
312761,2024-01-26
312761,2024-02-03
312761,2024-04-02
312761,2024-04-19
312761,2024-05-09
312761,2024-05-13
312761,2024-05-23
312761,2024-06-01
312761,2024-06-08
312761,2024-06-15
312761,2024-06-21
312761,2024-07-03
312761,2024-07-12
312761,2024-07-18
312761,2024-07-26
312761,2024-08-04
312761,2024-08-11
312761,2024-08-14
312761,2024-08-24
312761,2024-09-18
312761,2024-09-30
312761,2024-10-03
312761,2024-10-07
312761,2024-10-20
312761,2024-10-25
312761,2024-10-27
312761,2024-11-03
312761,2024-11-27
312761,2024-12-07
312761,2024-12-20
312761,2025-01-03
312761,2025-01-09
312761,2025-01-14
312761,2025-02-19
312761,2025-03-01
312761,2025-03-07
312761,2025-03-17
312761,2025-03-26
312761,2025-04-13
312761,2025-04-20
312761,2025-05-05
312761,2025-05-13
312761,2025-05-16
312761,2025-05-27
312761,2025-06-17
312761,2025-06-28
312761,2025-07-02
312761,2025-07-05
312761,2025-07-12
313710,2012-05-01
313710,2013-06-30
313710,2013-07-08
313710,2013-07-11
313710,2013-08-16
313710,2013-09-14
313710,2014-06-11
313710,2014-09-22
313710,2014-11-12
313710,2015-09-13
314164,2013-08-15
314164,2014-08-14
314164,2014-08-27
314164,2015-08-23
314164,2018-08-23
314164,2019-08-27
314164,2022-08-03
314164,2022-08-11
314164,2022-08-22
314164,2023-08-15
314164,2023-08-24
314164,2024-08-11
314164,2025-07-15
314985,2013-10-13
314985,2014-03-26
314985,2014-06-09
314985,2014-11-05
314985,2015-03-31
314985,2016-04-11
315238,2013-03-13
315238,2013-12-29
315238,2014-04-14
315238,2015-03-16
315238,2015-07-14
315238,2015-07-31
315238,2015-08-07
315238,2018-10-02
315238,2018-10-08
315238,2018-10-11
315238,2018-10-14
315238,2018-10-22
315238,2018-10-28
315238,2018-11-02
315238,2018-11-08
315238,2018-11-11
315238,2018-11-25
315238,2018-12-02
315238,2018-12-09
315238,2019-01-02
315238,2019-02-21
315238,2019-02-24
315238,2019-03-11
315238,2019-03-14
315238,2019-03-17
315238,2019-03-24
315238,2019-03-31
315238,2019-04-05
315238,2019-04-21
315238,2019-04-28
315238,2019-05-14
315238,2019-05-26
315238,2019-06-16
315238,2019-07-10
315238,2019-07-26
315238,2019-07-28
315238,2019-08-03
315238,2019-08-07
315238,2019-08-11
315238,2019-08-13
315238,2019-08-17
315238,2019-08-19
315238,2019-08-23
315238,2019-12-24
315238,2020-02-02
315238,2020-02-16
315238,2020-08-31
315238,2020-09-23
315238,2021-04-20
315238,2021-05-09
315238,2021-05-18
315238,2021-06-01
315238,2021-07-11
315238,2021-07-31
315238,2021-08-08
315238,2021-08-15
315238,2021-08-23
315238,2021-09-12
315238,2021-09-24
315238,2021-10-24
315238,2021-10-31
315238,2021-11-14
315238,2021-11-21
315238,2021-11-28
315238,2021-12-20
315238,2022-01-30
315238,2022-02-05
315238,2022-02-13
315238,2022-02-20
315238,2022-02-23
315238,2022-03-27
315238,2022-04-10
315238,2022-04-19
315238,2022-05-01
315238,2022-05-08
315238,2022-05-15
315238,2022-05-24
315238,2022-05-27
315238,2022-06-01
315238,2022-06-05
315238,2022-06-09
315238,2022-06-15
315238,2022-06-19
315238,2022-06-23
315238,2022-07-03
315238,2022-07-10
315238,2022-07-21
315238,2022-07-24
315238,2022-08-07
315238,2022-08-14
315238,2022-08-29
315238,2023-02-07
315238,2023-03-14
315238,2023-03-26
315238,2023-04-07
315238,2023-04-10
315238,2023-04-26
315238,2023-05-14
315238,2023-05-27
315238,2023-06-04
315238,2023-06-16
315238,2023-06-26
315238,2023-06-29
315238,2023-07-09
315238,2023-07-14
315238,2023-07-26
315238,2023-09-18
315238,2023-10-04
315238,2024-04-20
315238,2024-04-22
315238,2024-08-18
315238,2025-05-20
315238,2025-05-22
315238,2025-05-25
315238,2025-06-26
315658,2012-04-28
315658,2012-04-29
315658,2012-05-02
315658,2012-05-07
315658,2012-05-13
315658,2012-05-29
315658,2012-05-31
315658,2012-06-17
315658,2012-06-22
315658,2012-06-27
315658,2012-06-29
315658,2012-07-10
315658,2012-07-20
315658,2012-08-04
315658,2012-08-10
315658,2012-08-11
315658,2012-08-15
315658,2012-08-20
315658,2012-08-24
315658,2012-09-06
315658,2012-09-07
315658,2012-09-14
315658,2012-09-18
315658,2012-09-19
315658,2012-09-24
315658,2012-09-26
315658,2012-10-02
315658,2012-10-07
315658,2012-10-12
315658,2012-11-02
315658,2012-11-04
359974,2022-06-28
359974,2022-07-12
359974,2022-08-25
359974,2022-12-06
359974,2022-12-11
359974,2022-12-31
359974,2023-03-19
359974,2023-04-10
359974,2023-04-26
359974,2023-05-02
359974,2023-05-08
359974,2023-06-14
359974,2023-06-26
359974,2023-07-03
359974,2023-07-28
359974,2023-08-03
359974,2023-08-17
359974,2023-08-28
359974,2023-12-29
359974,2024-01-01
359974,2024-04-29
359974,2024-06-12
359974,2024-08-25
359974,2024-09-03
359974,2024-09-17
359974,2024-10-29
359974,2025-01-02
359974,2025-06-12
359974,2025-06-19
359974,2025-06-24
359974,2025-07-01
359974,2025-07-08
359974,2025-07-20
359974,2025-08-18
359974,2025-08-24
362026,2013-05-06
362026,2013-10-27
362026,2014-01-04
362026,2014-04-17
362026,2014-05-26
362026,2014-06-26
362026,2014-07-12
362026,2014-07-23
362026,2014-08-05
362026,2014-08-22
362026,2014-09-11
362026,2014-09-18
362026,2014-10-19
362026,2015-03-09
362026,2015-03-16
362026,2015-05-14
362026,2015-05-21
362026,2015-05-30
362026,2015-07-25
362026,2015-08-28
362026,2015-10-01
362026,2015-10-11
362026,2015-10-26
362026,2015-10-31
362026,2015-11-04
362026,2016-01-01
362026,2016-02-14
362026,2016-02-19
362026,2016-02-29
362026,2016-03-05
362026,2016-03-12
362026,2016-03-18
362026,2016-03-31
362026,2016-04-30
362026,2016-05-17
362026,2016-05-25
362026,2016-06-20
362026,2016-07-23
362026,2016-08-23
362026,2016-09-27
362026,2016-10-10
362026,2017-03-14
362026,2017-04-14
362026,2017-04-23
362026,2017-05-30
362026,2017-07-01
362026,2018-03-25
362026,2018-07-27
362026,2018-09-03
362026,2018-12-03
362026,2018-12-12
362026,2019-01-14
362026,2019-01-21
362026,2019-02-08
362026,2019-05-06
362026,2019-05-18
362026,2019-06-13
362026,2019-07-04
362026,2019-07-18
362026,2019-09-02
362026,2019-09-20
362026,2019-10-31
362026,2019-11-05
362026,2020-02-02
362026,2020-03-16
362026,2021-09-19
362026,2021-09-30
362026,2022-04-22
362026,2022-05-10
362026,2022-06-04
362026,2022-06-26
362026,2022-07-27
362026,2023-06-22
362026,2023-07-16
362026,2023-08-03
362026,2023-08-11
362026,2023-08-25
362026,2023-09-17
362026,2023-10-08
362026,2023-10-16
362026,2023-10-29
362026,2023-11-03
362026,2023-11-22
362026,2024-04-21
362026,2024-05-16
362026,2024-05-24
362026,2024-06-21
362026,2024-06-30
362026,2024-07-09
362026,2024-07-15
362026,2024-07-22
362026,2024-09-12
362026,2024-09-28
362026,2025-05-25
362026,2025-07-05
362026,2025-08-09
365933,2012-07-30
365933,2012-08-05
365933,2012-08-10
365933,2012-08-14
365933,2013-02-18
365933,2013-02-26
365933,2013-02-26
365933,2013-03-04
365933,2013-03-11
365933,2013-03-19
365933,2013-03-24
365933,2013-03-25
365933,2013-04-04
365933,2013-04-17
365933,2013-04-22
365933,2013-04-29
365933,2013-05-04
365933,2013-05-06
365933,2013-05-13
365933,2013-05-16
365933,2013-05-28
365933,2013-06-02
365933,2013-06-07
365933,2013-06-11
365933,2013-06-19
365933,2013-07-19
365933,2013-07-26
365933,2013-08-05
365933,2013-08-12
365933,2013-09-02
365933,2013-09-10
365933,2013-09-16
365933,2013-09-21
365933,2013-09-27
365933,2013-09-29
365933,2013-10-16
127652,2012-05-21
127652,2012-06-22
127652,2012-07-28
127652,2012-08-12
127652,2012-08-16
127652,2012-09-04
127652,2012-09-21
127652,2012-09-24
127652,2012-10-01
127652,2012-10-11
127652,2012-10-15
127652,2012-11-16
127652,2012-11-26
127652,2012-12-17
127652,2012-12-27
127652,2013-01-01
127652,2013-01-05
127652,2013-03-15
127652,2013-03-31
127652,2013-04-08
127652,2013-04-11
127652,2013-04-15
127652,2013-04-22
127652,2013-04-29
127652,2013-05-05
127652,2013-05-10
127652,2013-05-13
127652,2013-05-17
127652,2013-05-20
127652,2013-05-27
127652,2013-05-31
127652,2013-06-06
127652,2013-06-11
127652,2013-06-20
127652,2013-06-30
127652,2013-07-09
127652,2013-07-15
127652,2013-07-19
127652,2013-07-23
127652,2013-07-28
127652,2013-08-03
127652,2013-08-06
127652,2013-08-28
127652,2013-09-02
127652,2013-09-23
127652,2013-09-27
127652,2013-09-30
127652,2013-10-04
127652,2013-10-14
127652,2013-10-26
127652,2013-11-01
127652,2013-11-04
127652,2013-11-09
127652,2013-11-11
127652,2013-11-18
127652,2013-11-22
127652,2013-12-02
127652,2013-12-09
127652,2013-12-17
127652,2013-12-24
127652,2014-01-21
127652,2014-01-29
127652,2014-02-04
127652,2014-02-16
127652,2014-02-19
127652,2014-02-24
127652,2014-03-02
127652,2014-03-13
127652,2014-03-17
127652,2014-03-23
127652,2014-03-26
127652,2014-03-31
127652,2014-04-05
127652,2014-04-13
127652,2014-04-15
127652,2014-04-21
127652,2014-04-28
127652,2014-05-04
127652,2014-05-09
127652,2014-05-12
127652,2014-05-18
127652,2014-05-24
127652,2014-05-27
127652,2014-06-02
127652,2014-06-11
127652,2014-06-14
127652,2014-06-19
127652,2014-06-22
127652,2014-06-24
127652,2014-06-27
127652,2014-07-01
127652,2014-07-11
127652,2014-07-16
127652,2014-07-29
127652,2014-08-01
127652,2014-08-09
127652,2014-08-16
127652,2014-08-18
127652,2014-08-24
127652,2014-08-27
127652,2014-08-30
127652,2014-09-07
127652,2015-07-05
127652,2015-07-12
127652,2015-07-19
127652,2015-07-26
127652,2015-08-05
127652,2015-08-11
127652,2015-08-20
127652,2015-08-24
127652,2015-09-02
127652,2015-09-16
127652,2015-09-27
127652,2015-10-03
127652,2015-10-12
127652,2015-10-24
127652,2015-11-01
127652,2015-11-22
127652,2015-12-01
127652,2015-12-13
127652,2016-01-02
127652,2016-03-20
127652,2016-03-29
127652,2016-04-07
127652,2016-05-03
127652,2016-05-18
127652,2016-05-25
127652,2016-06-02
127652,2016-06-11
127652,2016-06-17
127652,2016-06-29
127652,2016-07-03
127652,2016-08-01
127652,2016-08-05
127652,2016-08-15
127652,2016-08-25
127652,2016-09-01
127652,2016-09-10
127652,2016-09-19
127652,2016-09-29
127652,2016-10-04
127652,2016-10-09
127652,2016-10-19
127652,2016-10-25
127652,2016-10-31
127652,2016-11-04
127652,2016-11-23
127652,2016-12-05
127652,2016-12-11
127652,2016-12-18
127652,2016-12-28
127652,2017-01-12
127652,2017-01-23
127652,2017-02-01
127652,2017-02-16
127652,2017-02-26
127652,2017-03-05
127652,2017-03-12
127652,2017-03-23
127652,2017-03-26
127652,2017-04-02
127652,2017-04-23
127652,2017-04-26
127652,2017-05-01
127652,2017-05-06
127652,2017-05-09
127652,2017-05-16
127652,2017-05-21
127652,2017-05-28
127652,2017-06-01
127652,2017-06-04
127652,2017-06-26
127652,2017-06-29
127652,2018-09-16
127652,2018-09-25
127652,2018-10-20
127652,2018-10-31
127652,2019-01-13
127652,2019-05-30
127652,2019-06-02
127652,2019-07-06
127652,2019-07-22
127652,2019-07-31
127652,2019-08-05
127652,2019-08-12
127652,2019-08-14
127652,2019-08-25
127652,2019-09-01
127652,2020-01-12
127652,2020-05-17
127652,2020-06-08
127652,2020-07-01
127652,2023-01-07
127652,2023-02-08
127652,2023-02-12
127652,2023-02-19
127652,2023-02-27
127652,2023-03-13
127652,2023-03-26
127652,2023-04-15
127652,2023-04-29
127652,2023-05-09
127652,2024-01-07
127652,2024-05-24
127652,2024-05-26
127652,2024-06-07
127652,2024-07-09
127652,2025-05-09
127652,2025-05-18
127652,2025-06-07
127652,2025-06-18
127652,2025-07-26
127652,2025-08-09
131444,2011-08-29
131444,2012-01-04
131444,2012-05-29
131444,2012-09-22
131444,2012-11-15
131444,2012-12-11
131444,2013-04-02
131444,2013-05-09
131444,2013-05-21
131444,2013-05-28
131444,2013-06-26
131444,2013-07-08
131444,2013-08-14
131444,2013-08-22
131444,2013-08-27
131444,2013-10-01
131444,2013-10-07
131444,2013-11-11
131444,2013-12-02
131444,2014-04-14
131444,2014-05-06
131444,2014-05-19
131444,2014-05-27
131444,2014-07-29
131444,2014-08-11
131444,2014-09-14
131444,2014-10-19
131444,2014-11-02
131444,2014-11-30
131444,2014-12-28
131444,2015-01-03
131444,2015-02-23
131444,2015-03-29
131444,2015-04-06
131444,2015-05-10
131444,2015-05-25
131444,2015-06-07
131444,2015-06-28
131444,2015-07-19
131444,2015-07-26
131444,2015-08-09
131444,2015-08-31
131444,2015-09-20
131444,2015-09-21
